validdate;t_2m:C;wind_speed_10m:kmh;relative_humidity_2m:p;direct_rad:W
2000-12-30T00:00:00Z;-25.5;17.2;78.5;0.0
2000-12-31T00:00:00Z;-26.5;17.0;79.7;0.0
2001-01-01T00:00:00Z;-28.9;14.4;77.5;0.0
2001-01-02T00:00:00Z;-28.0;8.4;77.1;0.0
2001-01-03T00:00:00Z;-27.6;22.5;76.9;0.0
2001-01-04T00:00:00Z;-30.7;28.5;74.1;0.0
2001-01-05T00:00:00Z;-32.3;26.5;73.5;0.0
2001-01-06T00:00:00Z;-31.4;18.8;74.6;0.0
2001-01-07T00:00:00Z;-26.8;29.3;75.4;0.0
2001-01-08T00:00:00Z;-20.8;20.0;82.1;0.0
2001-01-09T00:00:00Z;-21.6;10.6;81.5;0.0
2001-01-10T00:00:00Z;-22.5;19.5;85.1;0.0
2001-01-11T00:00:00Z;-27.3;16.2;84.0;0.0
2001-01-12T00:00:00Z;-25.9;9.4;74.0;0.0
2001-01-13T00:00:00Z;-27.8;8.1;80.1;0.0
2001-01-14T00:00:00Z;-20.0;12.3;83.4;0.0
2001-01-15T00:00:00Z;-25.0;10.9;83.1;0.0
2001-01-16T00:00:00Z;-26.2;15.8;77.0;0.0
2001-01-17T00:00:00Z;-28.1;8.3;76.9;0.0
2001-01-18T00:00:00Z;-25.4;26.3;76.1;0.0
2001-01-19T00:00:00Z;-25.3;16.9;84.9;0.0
2001-01-20T00:00:00Z;-28.3;9.5;76.9;0.0
2001-01-21T00:00:00Z;-31.2;6.1;75.1;0.0
2001-01-22T00:00:00Z;-32.2;13.4;76.7;0.0
2001-01-23T00:00:00Z;-31.1;12.4;74.7;0.0
2001-01-24T00:00:00Z;-30.0;14.9;78.7;0.0
2001-01-25T00:00:00Z;-29.3;16.2;76.2;0.0
2001-01-26T00:00:00Z;-29.9;13.1;75.8;0.0
2001-01-27T00:00:00Z;-31.1;14.8;75.1;0.0
2001-01-28T00:00:00Z;-31.9;14.5;74.5;0.0
2001-01-29T00:00:00Z;-31.6;17.2;74.2;0.0
2001-01-30T00:00:00Z;-27.7;30.3;76.6;0.0
2001-01-31T00:00:00Z;-22.2;30.8;80.8;0.0
2001-02-01T00:00:00Z;-14.0;38.7;87.7;0.0
2001-02-02T00:00:00Z;-24.0;45.0;71.5;0.0
2001-02-03T00:00:00Z;-25.6;18.5;78.4;0.0
2001-02-04T00:00:00Z;-29.5;14.9;77.5;0.0
2001-02-05T00:00:00Z;-31.9;12.9;74.6;0.0
2001-02-06T00:00:00Z;-28.1;17.7;76.8;0.0
2001-02-07T00:00:00Z;-30.6;6.4;77.8;0.0
2001-02-08T00:00:00Z;-31.8;6.1;77.9;0.0
2001-02-09T00:00:00Z;-33.5;10.7;73.6;0.0
2001-02-10T00:00:00Z;-28.6;32.1;73.9;0.0
2001-02-11T00:00:00Z;-23.6;36.9;78.9;0.0
2001-02-12T00:00:00Z;-23.9;31.2;79.1;0.0
2001-02-13T00:00:00Z;-22.7;16.5;79.5;0.0
2001-02-14T00:00:00Z;-27.3;9.8;83.3;0.0
2001-02-15T00:00:00Z;-23.9;22.9;79.7;0.0
2001-02-16T00:00:00Z;-28.1;11.6;76.8;0.0
2001-02-17T00:00:00Z;-28.4;8.6;77.3;0.0
2001-02-18T00:00:00Z;-29.5;14.5;77.3;0.0
2001-02-19T00:00:00Z;-23.1;33.2;75.4;0.0
2001-02-20T00:00:00Z;-19.5;19.6;83.2;0.0
2001-02-21T00:00:00Z;-26.4;19.6;78.2;0.0
2001-02-22T00:00:00Z;-23.4;28.1;73.0;0.0
2001-02-23T00:00:00Z;-24.6;15.6;79.1;0.0
2001-02-24T00:00:00Z;-25.3;22.9;78.5;0.0
2001-02-25T00:00:00Z;-27.0;30.2;77.3;0.0
2001-02-26T00:00:00Z;-27.0;21.8;77.6;0.0
2001-02-27T00:00:00Z;-28.8;7.1;77.2;0.0
2001-02-28T00:00:00Z;-29.0;13.8;78.2;0.0
2001-03-01T00:00:00Z;-28.1;15.3;76.5;0.0
2001-03-02T00:00:00Z;-27.2;15.8;77.2;0.0
2001-03-03T00:00:00Z;-27.2;13.1;74.1;0.0
2001-03-04T00:00:00Z;-28.8;17.1;78.0;0.9
2001-03-05T00:00:00Z;-30.8;14.4;74.8;2.8
2001-03-06T00:00:00Z;-31.5;12.5;75.4;4.7
2001-03-07T00:00:00Z;-30.0;20.4;71.0;6.9
2001-03-08T00:00:00Z;-25.7;28.7;77.2;5.3
2001-03-09T00:00:00Z;-22.6;34.2;70.7;0.1
2001-03-10T00:00:00Z;-23.1;32.9;68.4;14.4
2001-03-11T00:00:00Z;-26.4;26.1;77.8;14.0
2001-03-12T00:00:00Z;-26.7;26.3;77.8;19.1
2001-03-13T00:00:00Z;-24.5;24.4;74.3;24.9
2001-03-14T00:00:00Z;-23.6;23.7;68.9;25.1
2001-03-15T00:00:00Z;-26.1;19.7;77.9;31.9
2001-03-16T00:00:00Z;-27.1;19.5;77.4;26.9
2001-03-17T00:00:00Z;-24.1;23.5;73.1;11.8
2001-03-18T00:00:00Z;-24.9;22.2;75.1;25.9
2001-03-19T00:00:00Z;-27.2;24.1;77.0;48.1
2001-03-20T00:00:00Z;-22.6;18.2;80.4;0.1
2001-03-21T00:00:00Z;-22.7;8.5;79.9;11.0
2001-03-22T00:00:00Z;-26.7;16.3;78.2;38.3
2001-03-23T00:00:00Z;-28.7;9.8;76.4;69.7
2001-03-24T00:00:00Z;-26.5;21.9;77.9;52.3
2001-03-25T00:00:00Z;-22.8;19.0;79.3;0.5
2001-03-26T00:00:00Z;-23.5;14.1;80.4;45.1
2001-03-27T00:00:00Z;-29.0;13.2;75.3;89.3
2001-03-28T00:00:00Z;-32.5;11.7;72.4;99.3
2001-03-29T00:00:00Z;-35.6;25.1;68.3;107.2
2001-03-30T00:00:00Z;-32.7;18.0;74.1;84.3
2001-03-31T00:00:00Z;-24.4;23.0;79.5;11.3
2001-04-01T00:00:00Z;-20.1;28.9;82.7;1.1
2001-04-02T00:00:00Z;-23.4;12.1;75.4;64.0
2001-04-03T00:00:00Z;-25.4;15.0;77.7;79.1
2001-04-04T00:00:00Z;-26.0;7.9;78.1;93.1
2001-04-05T00:00:00Z;-25.5;10.6;76.9;72.0
2001-04-06T00:00:00Z;-20.9;8.0;81.9;17.1
2001-04-07T00:00:00Z;-24.7;11.3;78.8;105.7
2001-04-08T00:00:00Z;-22.3;16.1;79.5;60.0
2001-04-09T00:00:00Z;-23.6;16.8;79.5;102.9
2001-04-10T00:00:00Z;-22.4;24.9;80.0;28.9
2001-04-11T00:00:00Z;-22.5;23.4;79.2;95.3
2001-04-12T00:00:00Z;-22.1;26.1;78.4;95.3
2001-04-13T00:00:00Z;-21.2;25.6;76.0;45.3
2001-04-14T00:00:00Z;-22.4;16.1;78.6;110.9
2001-04-15T00:00:00Z;-22.0;21.3;79.9;181.4
2001-04-16T00:00:00Z;-18.2;42.7;77.5;23.1
2001-04-17T00:00:00Z;-14.1;49.2;83.6;9.5
2001-04-18T00:00:00Z;-15.4;20.7;81.0;9.2
2001-04-19T00:00:00Z;-13.6;42.4;78.3;4.6
2001-04-20T00:00:00Z;-15.3;56.2;74.1;23.4
2001-04-21T00:00:00Z;-13.6;24.0;82.1;0.0
2001-04-22T00:00:00Z;-15.2;13.4;85.1;127.3
2001-04-23T00:00:00Z;-19.2;14.5;68.7;184.3
2001-04-24T00:00:00Z;-16.5;25.9;78.8;152.2
2001-04-25T00:00:00Z;-17.6;16.4;79.6;30.6
2001-04-26T00:00:00Z;-17.5;11.8;83.0;240.2
2001-04-27T00:00:00Z;-19.2;10.2;72.8;214.5
2001-04-28T00:00:00Z;-18.8;8.3;80.8;292.1
2001-04-29T00:00:00Z;-17.6;6.1;81.1;146.5
2001-04-30T00:00:00Z;-16.3;2.9;82.5;77.6
2001-05-01T00:00:00Z;-17.0;15.2;81.2;81.0
2001-05-02T00:00:00Z;-16.4;10.3;82.8;271.1
2001-05-03T00:00:00Z;-14.0;21.6;82.5;115.5
2001-05-04T00:00:00Z;-12.8;21.4;76.0;109.9
2001-05-05T00:00:00Z;-12.0;11.6;83.7;90.9
2001-05-06T00:00:00Z;-10.9;19.9;83.6;229.9
2001-05-07T00:00:00Z;-11.4;23.1;73.3;71.2
2001-05-08T00:00:00Z;-9.7;23.6;87.1;30.6
2001-05-09T00:00:00Z;-12.3;19.5;82.6;29.1
2001-05-10T00:00:00Z;-11.6;28.4;75.7;42.4
2001-05-11T00:00:00Z;-10.3;34.1;79.5;69.7
2001-05-12T00:00:00Z;-10.4;31.8;73.0;98.2
2001-05-13T00:00:00Z;-11.0;22.6;74.7;59.7
2001-05-14T00:00:00Z;-8.9;21.0;84.2;108.3
2001-05-15T00:00:00Z;-10.5;15.0;67.1;148.1
2001-05-16T00:00:00Z;-10.6;12.0;82.0;258.0
2001-05-17T00:00:00Z;-11.2;17.2;83.6;216.1
2001-05-18T00:00:00Z;-11.3;10.4;63.9;80.4
2001-05-19T00:00:00Z;-10.9;9.1;61.2;187.7
2001-05-20T00:00:00Z;-10.8;13.0;66.3;95.8
2001-05-21T00:00:00Z;-10.5;10.7;65.6;50.3
2001-05-22T00:00:00Z;-9.7;5.0;66.0;226.0
2001-05-23T00:00:00Z;-9.2;14.7;77.1;70.0
2001-05-24T00:00:00Z;-8.8;4.3;86.2;387.1
2001-05-25T00:00:00Z;-5.4;35.7;92.0;0.4
2001-05-26T00:00:00Z;-3.3;24.3;93.9;0.1
2001-05-27T00:00:00Z;-4.0;19.0;79.0;16.7
2001-05-28T00:00:00Z;-6.1;16.3;68.6;171.9
2001-05-29T00:00:00Z;-6.2;11.5;76.2;272.1
2001-05-30T00:00:00Z;-5.6;30.2;86.2;1.8
2001-05-31T00:00:00Z;-6.1;51.5;87.0;0.0
2001-06-01T00:00:00Z;-5.9;27.0;78.5;251.0
2001-06-02T00:00:00Z;-4.4;13.1;67.3;93.2
2001-06-03T00:00:00Z;-2.9;21.0;84.6;63.4
2001-06-04T00:00:00Z;-3.0;17.4;72.2;162.0
2001-06-05T00:00:00Z;-1.9;35.9;90.5;294.6
2001-06-06T00:00:00Z;-1.1;33.3;92.3;37.3
2001-06-07T00:00:00Z;0.6;53.6;91.3;75.9
2001-06-08T00:00:00Z;-2.1;42.3;80.6;290.9
2001-06-09T00:00:00Z;-1.5;13.0;75.8;244.8
2001-06-10T00:00:00Z;-1.4;27.0;83.4;51.6
2001-06-11T00:00:00Z;-0.2;21.2;87.0;214.2
2001-06-12T00:00:00Z;-0.0;26.7;83.5;312.6
2001-06-13T00:00:00Z;0.3;33.9;91.2;115.5
2001-06-14T00:00:00Z;-0.2;32.4;89.4;338.3
2001-06-15T00:00:00Z;0.4;49.9;94.4;10.2
2001-06-16T00:00:00Z;0.4;30.8;90.8;334.6
2001-06-17T00:00:00Z;0.0;15.6;79.2;323.2
2001-06-18T00:00:00Z;0.1;20.3;78.8;271.4
2001-06-19T00:00:00Z;0.7;28.5;91.5;129.4
2001-06-20T00:00:00Z;0.8;15.4;91.5;177.8
2001-06-21T00:00:00Z;0.9;19.5;92.8;182.4
2001-06-22T00:00:00Z;0.8;14.7;94.7;5.0
2001-06-23T00:00:00Z;0.4;20.9;98.0;0.0
2001-06-24T00:00:00Z;0.9;27.7;93.4;44.4
2001-06-25T00:00:00Z;0.2;29.5;90.5;0.3
2001-06-26T00:00:00Z;1.1;13.4;83.7;173.4
2001-06-27T00:00:00Z;0.8;0.7;94.2;22.1
2001-06-28T00:00:00Z;1.0;27.8;93.6;75.0
2001-06-29T00:00:00Z;0.9;23.2;88.9;117.5
2001-06-30T00:00:00Z;2.7;40.4;90.8;191.5
2001-07-01T00:00:00Z;0.6;18.8;98.9;0.0
2001-07-02T00:00:00Z;1.2;30.9;89.9;179.9
2001-07-03T00:00:00Z;0.5;42.0;89.9;56.0
2001-07-04T00:00:00Z;0.9;26.5;95.8;2.6
2001-07-05T00:00:00Z;0.8;23.9;90.8;159.7
2001-07-06T00:00:00Z;1.2;14.3;90.3;163.8
2001-07-07T00:00:00Z;1.0;10.3;88.0;52.9
2001-07-08T00:00:00Z;0.7;20.4;86.6;55.8
2001-07-09T00:00:00Z;1.0;34.3;96.0;6.4
2001-07-10T00:00:00Z;0.2;30.0;96.3;5.7
2001-07-11T00:00:00Z;0.9;22.0;97.4;9.8
2001-07-12T00:00:00Z;0.3;22.1;97.2;0.7
2001-07-13T00:00:00Z;0.2;25.8;92.6;26.1
2001-07-14T00:00:00Z;0.5;31.7;95.4;1.4
2001-07-15T00:00:00Z;0.7;23.3;96.0;12.5
2001-07-16T00:00:00Z;0.7;8.5;95.5;18.7
2001-07-17T00:00:00Z;0.4;28.8;96.8;0.6
2001-07-18T00:00:00Z;0.6;30.3;92.4;90.7
2001-07-19T00:00:00Z;0.5;23.7;96.8;54.2
2001-07-20T00:00:00Z;0.5;15.3;97.8;3.6
2001-07-21T00:00:00Z;0.5;22.8;96.7;4.8
2001-07-22T00:00:00Z;0.8;36.5;93.8;2.2
2001-07-23T00:00:00Z;0.5;31.6;94.9;0.0
2001-07-24T00:00:00Z;0.9;11.2;91.6;150.7
2001-07-25T00:00:00Z;0.8;9.8;90.6;61.6
2001-07-26T00:00:00Z;0.4;23.2;84.4;2.3
2001-07-27T00:00:00Z;0.8;15.9;91.7;152.3
2001-07-28T00:00:00Z;0.3;28.2;98.4;0.1
2001-07-29T00:00:00Z;0.8;6.3;85.1;23.5
2001-07-30T00:00:00Z;0.5;20.8;98.1;0.5
2001-07-31T00:00:00Z;0.6;25.7;94.6;21.1
2001-08-01T00:00:00Z;0.6;19.2;94.3;50.3
2001-08-02T00:00:00Z;0.2;34.4;96.6;0.4
2001-08-03T00:00:00Z;2.3;31.0;94.8;17.8
2001-08-04T00:00:00Z;0.3;18.4;96.6;3.4
2001-08-05T00:00:00Z;-0.1;29.7;94.6;4.8
2001-08-06T00:00:00Z;0.2;33.8;91.2;19.6
2001-08-07T00:00:00Z;0.2;19.8;95.5;19.5
2001-08-08T00:00:00Z;0.3;20.3;92.9;15.4
2001-08-09T00:00:00Z;0.3;33.1;92.9;67.8
2001-08-10T00:00:00Z;-0.8;45.7;88.5;5.4
2001-08-11T00:00:00Z;-0.0;37.3;89.1;105.0
2001-08-12T00:00:00Z;0.1;20.2;89.2;96.0
2001-08-13T00:00:00Z;0.3;24.3;91.6;66.5
2001-08-14T00:00:00Z;0.1;32.0;89.3;51.5
2001-08-15T00:00:00Z;0.2;25.9;89.6;114.2
2001-08-16T00:00:00Z;-0.0;20.7;95.3;1.3
2001-08-17T00:00:00Z;0.4;22.1;97.2;1.2
2001-08-18T00:00:00Z;0.5;26.8;93.0;131.7
2001-08-19T00:00:00Z;1.4;29.4;97.0;17.8
2001-08-20T00:00:00Z;-0.8;33.8;95.9;21.5
2001-08-21T00:00:00Z;-0.9;17.6;92.2;9.4
2001-08-22T00:00:00Z;-1.6;3.0;80.8;19.4
2001-08-23T00:00:00Z;-1.5;2.6;76.3;44.3
2001-08-24T00:00:00Z;-0.3;11.4;92.6;3.0
2001-08-25T00:00:00Z;-1.1;3.9;85.9;10.8
2001-08-26T00:00:00Z;-0.9;7.7;92.0;23.8
2001-08-27T00:00:00Z;-0.9;10.6;87.3;29.9
2001-08-28T00:00:00Z;-1.4;13.8;90.4;7.3
2001-08-29T00:00:00Z;-1.6;7.3;81.3;31.5
2001-08-30T00:00:00Z;-2.0;5.4;90.4;7.0
2001-08-31T00:00:00Z;-3.9;22.7;82.8;122.8
2001-09-01T00:00:00Z;-5.3;20.3;90.0;101.7
2001-09-02T00:00:00Z;-4.1;22.6;89.6;4.4
2001-09-03T00:00:00Z;-4.2;35.1;88.1;14.9
2001-09-04T00:00:00Z;-6.4;18.4;81.2;23.8
2001-09-05T00:00:00Z;-6.1;19.7;89.4;5.9
2001-09-06T00:00:00Z;-3.2;23.7;92.9;18.7
2001-09-07T00:00:00Z;-4.7;28.2;89.1;0.1
2001-09-08T00:00:00Z;-5.2;9.1;83.6;4.4
2001-09-09T00:00:00Z;-6.1;1.5;92.8;8.0
2001-09-10T00:00:00Z;-5.0;18.4;94.1;0.0
2001-09-11T00:00:00Z;-4.3;9.4;93.7;0.4
2001-09-12T00:00:00Z;-3.7;7.8;94.2;6.2
2001-09-13T00:00:00Z;-3.3;26.0;95.2;0.0
2001-09-14T00:00:00Z;-2.1;19.9;93.6;1.9
2001-09-15T00:00:00Z;-3.0;33.9;91.7;1.0
2001-09-16T00:00:00Z;-3.9;10.8;93.4;2.4
2001-09-17T00:00:00Z;-5.0;28.5;91.6;0.8
2001-09-18T00:00:00Z;-3.6;35.8;91.7;0.0
2001-09-19T00:00:00Z;-4.9;24.3;91.2;3.7
2001-09-20T00:00:00Z;-7.9;25.6;85.7;2.5
2001-09-21T00:00:00Z;-4.4;19.0;94.9;0.6
2001-09-22T00:00:00Z;-4.7;10.8;95.1;1.3
2001-09-23T00:00:00Z;-5.1;14.6;93.1;1.4
2001-09-24T00:00:00Z;-5.1;11.9;94.7;1.2
2001-09-25T00:00:00Z;-7.6;11.3;89.2;1.6
2001-09-26T00:00:00Z;-9.0;3.0;84.3;0.7
2001-09-27T00:00:00Z;-8.9;9.3;88.5;1.9
2001-09-28T00:00:00Z;-12.6;10.3;85.1;0.4
2001-09-29T00:00:00Z;-10.8;11.9;90.0;1.7
2001-09-30T00:00:00Z;-7.1;18.4;91.6;0.0
2001-10-01T00:00:00Z;-10.8;28.9;83.2;0.0
2001-10-02T00:00:00Z;-10.2;22.5;89.9;0.0
2001-10-03T00:00:00Z;-11.1;11.7;90.1;1.9
2001-10-04T00:00:00Z;-12.3;22.0;86.8;1.5
2001-10-05T00:00:00Z;-14.0;29.9;77.1;1.1
2001-10-06T00:00:00Z;-9.1;33.4;89.3;0.0
2001-10-07T00:00:00Z;-10.0;24.1;86.8;0.0
2001-10-08T00:00:00Z;-12.0;9.7;89.2;0.2
2001-10-09T00:00:00Z;-13.3;24.6;84.4;0.0
2001-10-10T00:00:00Z;-12.6;13.6;89.3;0.0
2001-10-11T00:00:00Z;-13.6;11.7;85.6;0.0
2001-10-12T00:00:00Z;-13.0;21.7;87.2;0.0
2001-10-13T00:00:00Z;-9.9;14.0;92.7;0.0
2001-10-14T00:00:00Z;-13.3;22.2;82.2;0.0
2001-10-15T00:00:00Z;-17.1;24.9;81.6;0.0
2001-10-16T00:00:00Z;-16.0;11.4;86.0;0.0
2001-10-17T00:00:00Z;-15.7;9.9;88.5;0.0
2001-10-18T00:00:00Z;-18.7;7.4;83.6;0.0
2001-10-19T00:00:00Z;-18.9;11.8;83.0;0.0
2001-10-20T00:00:00Z;-15.7;18.1;86.5;0.0
2001-10-21T00:00:00Z;-16.9;35.4;83.2;0.0
2001-10-22T00:00:00Z;-16.3;42.0;81.3;0.0
2001-10-23T00:00:00Z;-11.6;38.7;80.5;0.0
2001-10-24T00:00:00Z;-11.9;42.1;84.6;0.0
2001-10-25T00:00:00Z;-14.0;27.0;87.2;0.0
2001-10-26T00:00:00Z;-16.8;37.4;81.1;0.0
2001-10-27T00:00:00Z;-19.6;30.6;81.4;0.0
2001-10-28T00:00:00Z;-17.0;16.7;85.0;0.0
2001-10-29T00:00:00Z;-21.6;16.9;82.4;0.0
2001-10-30T00:00:00Z;-18.2;25.2;84.3;0.0
2001-10-31T00:00:00Z;-21.0;36.1;78.8;0.0
2001-11-01T00:00:00Z;-19.2;38.5;81.2;0.0
2001-11-02T00:00:00Z;-16.5;8.5;89.8;0.0
2001-11-03T00:00:00Z;-16.7;23.7;84.9;0.0
2001-11-04T00:00:00Z;-16.8;30.7;83.3;0.0
2001-11-05T00:00:00Z;-18.0;30.4;82.4;0.0
2001-11-06T00:00:00Z;-17.6;10.6;84.8;0.0
2001-11-07T00:00:00Z;-20.0;11.9;81.0;0.0
2001-11-08T00:00:00Z;-18.3;22.4;83.7;0.0
2001-11-09T00:00:00Z;-14.2;31.9;85.1;0.0
2001-11-10T00:00:00Z;-14.2;15.9;88.5;0.0
2001-11-11T00:00:00Z;-14.6;24.4;86.8;0.0
2001-11-12T00:00:00Z;-17.7;33.0;84.1;0.0
2001-11-13T00:00:00Z;-19.6;46.6;80.1;0.0
2001-11-14T00:00:00Z;-20.1;40.0;80.4;0.0
2001-11-15T00:00:00Z;-21.8;39.3;79.0;0.0
2001-11-16T00:00:00Z;-20.8;17.9;75.8;0.0
2001-11-17T00:00:00Z;-21.1;9.1;89.2;0.0
2001-11-18T00:00:00Z;-21.5;9.8;86.3;0.0
2001-11-19T00:00:00Z;-21.7;6.4;81.0;0.0
2001-11-20T00:00:00Z;-22.1;8.3;80.6;0.0
2001-11-21T00:00:00Z;-23.3;13.9;80.2;0.0
2001-11-22T00:00:00Z;-24.9;18.2;78.6;0.0
2001-11-23T00:00:00Z;-25.7;23.1;78.5;0.0
2001-11-24T00:00:00Z;-23.0;49.7;72.5;0.0
2001-11-25T00:00:00Z;-22.3;17.6;79.7;0.0
2001-11-26T00:00:00Z;-18.9;20.3;81.2;0.0
2001-11-27T00:00:00Z;-16.9;29.4;83.4;0.0
2001-11-28T00:00:00Z;-19.0;33.6;83.2;0.0
2001-11-29T00:00:00Z;-17.2;20.9;82.6;0.0
2001-11-30T00:00:00Z;-14.3;11.3;88.4;0.0
2001-12-01T00:00:00Z;-13.8;14.5;87.4;0.0
2001-12-02T00:00:00Z;-14.8;5.7;87.2;0.0
2001-12-03T00:00:00Z;-17.2;12.0;78.3;0.0
2001-12-04T00:00:00Z;-18.5;14.7;85.9;0.0
2001-12-05T00:00:00Z;-22.1;11.1;81.5;0.0
2001-12-06T00:00:00Z;-19.0;16.9;82.6;0.0
2001-12-07T00:00:00Z;-20.0;18.7;84.4;0.0
2001-12-08T00:00:00Z;-18.8;30.5;80.3;0.0
2001-12-09T00:00:00Z;-19.0;40.9;81.2;0.0
2001-12-10T00:00:00Z;-22.0;22.2;77.7;0.0
2001-12-11T00:00:00Z;-19.0;14.4;83.3;0.0
2001-12-12T00:00:00Z;-21.0;19.8;78.5;0.0
2001-12-13T00:00:00Z;-26.8;22.8;77.5;0.0
2001-12-14T00:00:00Z;-26.3;28.4;77.9;0.0
2001-12-15T00:00:00Z;-23.3;20.0;80.4;0.0
2001-12-16T00:00:00Z;-24.0;16.5;79.8;0.0
2001-12-17T00:00:00Z;-27.1;8.4;79.8;0.0
2001-12-18T00:00:00Z;-25.0;26.1;76.6;0.0
2001-12-19T00:00:00Z;-27.6;20.9;76.6;0.0
2001-12-20T00:00:00Z;-28.8;17.3;75.8;0.0
2001-12-21T00:00:00Z;-30.8;4.0;75.3;0.0
2001-12-22T00:00:00Z;-31.3;7.7;78.5;0.0
2001-12-23T00:00:00Z;-31.5;9.0;75.1;0.0
2001-12-24T00:00:00Z;-31.9;15.9;75.6;0.0
2001-12-25T00:00:00Z;-32.4;13.3;77.3;0.0
2001-12-26T00:00:00Z;-27.7;19.1;76.0;0.0
2001-12-27T00:00:00Z;-27.0;18.1;80.0;0.0
2001-12-28T00:00:00Z;-29.5;15.6;77.1;0.0
2001-12-29T00:00:00Z;-26.9;38.7;75.1;0.0
2001-12-30T00:00:00Z;-20.3;28.0;81.9;0.0
2001-12-31T00:00:00Z;-21.1;19.1;82.6;0.0
